,Date,Time,Demand,Price1h,Datetime
0,2019-08-30,00:00,609,5.96,2019-08-30 00:00:00
1,2019-08-30,01:00,609,5.96,2019-08-30 01:00:00
2,2019-08-30,02:00,609,5.96,2019-08-30 02:00:00
3,2019-08-30,03:00,609,5.96,2019-08-30 03:00:00
4,2019-08-30,04:00,609,5.96,2019-08-30 04:00:00
5,2019-08-30,05:00,609,5.96,2019-08-30 05:00:00
6,2019-08-30,06:00,609,5.96,2019-08-30 06:00:00
7,2019-08-30,07:00,609,5.96,2019-08-30 07:00:00
8,2019-08-30,08:00,609,5.96,2019-08-30 08:00:00
9,2019-08-30,09:00,609,5.96,2019-08-30 09:00:00
10,2019-08-30,10:00,609,5.96,2019-08-30 10:00:00
11,2019-08-30,11:00,609,5.96,2019-08-30 11:00:00
12,2019-08-30,12:00,609,5.96,2019-08-30 12:00:00
13,2019-08-30,13:00,609,5.96,2019-08-30 13:00:00
14,2019-08-30,14:00,609,5.96,2019-08-30 14:00:00
15,2019-08-30,15:00,609,5.96,2019-08-30 15:00:00
16,2019-08-30,16:00,609,5.96,2019-08-30 16:00:00
17,2019-08-30,17:00,609,5.96,2019-08-30 17:00:00
18,2019-08-30,18:00,609,5.96,2019-08-30 18:00:00
19,2019-08-30,19:00,609,5.96,2019-08-30 19:00:00
20,2019-08-30,20:00,609,5.96,2019-08-30 20:00:00
21,2019-08-30,21:00,609,5.96,2019-08-30 21:00:00
22,2019-08-30,22:00,609,5.96,2019-08-30 22:00:00
23,2019-08-30,23:00,609,5.96,2019-08-30 23:00:00
24,2019-08-31,00:00,557,5.96,2019-08-31 00:00:00
25,2019-08-31,01:00,557,5.96,2019-08-31 01:00:00
26,2019-08-31,02:00,557,5.96,2019-08-31 02:00:00
27,2019-08-31,03:00,557,5.96,2019-08-31 03:00:00
28,2019-08-31,04:00,557,5.96,2019-08-31 04:00:00
29,2019-08-31,05:00,557,5.96,2019-08-31 05:00:00
30,2019-08-31,06:00,557,5.96,2019-08-31 06:00:00
31,2019-08-31,07:00,557,5.96,2019-08-31 07:00:00
32,2019-08-31,08:00,557,5.96,2019-08-31 08:00:00
33,2019-08-31,09:00,557,5.96,2019-08-31 09:00:00
34,2019-08-31,10:00,557,5.96,2019-08-31 10:00:00
35,2019-08-31,11:00,557,5.96,2019-08-31 11:00:00
36,2019-08-31,12:00,557,5.96,2019-08-31 12:00:00
37,2019-08-31,13:00,557,5.96,2019-08-31 13:00:00
38,2019-08-31,14:00,557,5.96,2019-08-31 14:00:00
39,2019-08-31,15:00,557,5.96,2019-08-31 15:00:00
40,2019-08-31,16:00,557,5.96,2019-08-31 16:00:00
41,2019-08-31,17:00,557,5.96,2019-08-31 17:00:00
42,2019-08-31,18:00,557,5.96,2019-08-31 18:00:00
43,2019-08-31,19:00,557,5.96,2019-08-31 19:00:00
44,2019-08-31,20:00,557,5.96,2019-08-31 20:00:00
45,2019-08-31,21:00,557,5.96,2019-08-31 21:00:00
46,2019-08-31,22:00,557,5.96,2019-08-31 22:00:00
47,2019-08-31,23:00,557,5.96,2019-08-31 23:00:00
48,2019-09-01,00:00,546,6.96,2019-09-01 00:00:00
49,2019-09-01,01:00,546,6.96,2019-09-01 01:00:00
50,2019-09-01,02:00,546,6.96,2019-09-01 02:00:00
51,2019-09-01,03:00,546,6.96,2019-09-01 03:00:00
52,2019-09-01,04:00,546,6.96,2019-09-01 04:00:00
53,2019-09-01,05:00,546,6.96,2019-09-01 05:00:00
54,2019-09-01,06:00,546,6.96,2019-09-01 06:00:00
55,2019-09-01,07:00,546,6.96,2019-09-01 07:00:00
56,2019-09-01,08:00,546,6.96,2019-09-01 08:00:00
57,2019-09-01,09:00,546,6.96,2019-09-01 09:00:00
58,2019-09-01,10:00,546,6.96,2019-09-01 10:00:00
59,2019-09-01,11:00,546,6.96,2019-09-01 11:00:00
60,2019-09-01,12:00,546,6.96,2019-09-01 12:00:00
61,2019-09-01,13:00,546,6.96,2019-09-01 13:00:00
62,2019-09-01,14:00,546,6.96,2019-09-01 14:00:00
63,2019-09-01,15:00,546,6.96,2019-09-01 15:00:00
64,2019-09-01,16:00,546,6.96,2019-09-01 16:00:00
65,2019-09-01,17:00,546,6.96,2019-09-01 17:00:00
66,2019-09-01,18:00,546,6.96,2019-09-01 18:00:00
67,2019-09-01,19:00,546,6.96,2019-09-01 19:00:00
68,2019-09-01,20:00,546,6.96,2019-09-01 20:00:00
69,2019-09-01,21:00,546,6.96,2019-09-01 21:00:00
70,2019-09-01,22:00,546,6.96,2019-09-01 22:00:00
71,2019-09-01,23:00,546,6.96,2019-09-01 23:00:00
72,2019-09-02,00:00,549,6.44,2019-09-02 00:00:00
73,2019-09-02,01:00,549,6.44,2019-09-02 01:00:00
74,2019-09-02,02:00,549,6.44,2019-09-02 02:00:00
75,2019-09-02,03:00,549,6.44,2019-09-02 03:00:00
76,2019-09-02,04:00,549,6.44,2019-09-02 04:00:00
77,2019-09-02,05:00,549,6.44,2019-09-02 05:00:00
78,2019-09-02,06:00,549,6.44,2019-09-02 06:00:00
79,2019-09-02,07:00,549,6.44,2019-09-02 07:00:00
80,2019-09-02,08:00,549,6.44,2019-09-02 08:00:00
81,2019-09-02,09:00,549,6.44,2019-09-02 09:00:00
82,2019-09-02,10:00,549,6.44,2019-09-02 10:00:00
83,2019-09-02,11:00,549,6.44,2019-09-02 11:00:00
84,2019-09-02,12:00,549,6.44,2019-09-02 12:00:00
85,2019-09-02,13:00,549,6.44,2019-09-02 13:00:00
86,2019-09-02,14:00,549,6.44,2019-09-02 14:00:00
87,2019-09-02,15:00,549,6.44,2019-09-02 15:00:00
88,2019-09-02,16:00,549,6.44,2019-09-02 16:00:00
89,2019-09-02,17:00,549,6.44,2019-09-02 17:00:00
90,2019-09-02,18:00,549,6.44,2019-09-02 18:00:00
91,2019-09-02,19:00,549,6.44,2019-09-02 19:00:00
92,2019-09-02,20:00,549,6.44,2019-09-02 20:00:00
93,2019-09-02,21:00,549,6.44,2019-09-02 21:00:00
94,2019-09-02,22:00,549,6.44,2019-09-02 22:00:00
95,2019-09-02,23:00,549,6.44,2019-09-02 23:00:00
96,2019-09-03,00:00,547,5.84,2019-09-03 00:00:00
97,2019-09-03,01:00,547,5.84,2019-09-03 01:00:00
98,2019-09-03,02:00,547,5.84,2019-09-03 02:00:00
99,2019-09-03,03:00,547,5.84,2019-09-03 03:00:00
100,2019-09-03,04:00,547,5.84,2019-09-03 04:00:00
101,2019-09-03,05:00,547,5.84,2019-09-03 05:00:00
102,2019-09-03,06:00,547,5.84,2019-09-03 06:00:00
103,2019-09-03,07:00,547,5.84,2019-09-03 07:00:00
104,2019-09-03,08:00,547,5.84,2019-09-03 08:00:00
105,2019-09-03,09:00,547,5.84,2019-09-03 09:00:00
106,2019-09-03,10:00,547,5.84,2019-09-03 10:00:00
107,2019-09-03,11:00,547,5.84,2019-09-03 11:00:00
108,2019-09-03,12:00,547,5.84,2019-09-03 12:00:00
109,2019-09-03,13:00,547,5.84,2019-09-03 13:00:00
110,2019-09-03,14:00,547,5.84,2019-09-03 14:00:00
111,2019-09-03,15:00,547,5.84,2019-09-03 15:00:00
112,2019-09-03,16:00,547,5.84,2019-09-03 16:00:00
113,2019-09-03,17:00,547,5.84,2019-09-03 17:00:00
114,2019-09-03,18:00,547,5.84,2019-09-03 18:00:00
115,2019-09-03,19:00,547,5.84,2019-09-03 19:00:00
116,2019-09-03,20:00,547,5.84,2019-09-03 20:00:00
117,2019-09-03,21:00,547,5.84,2019-09-03 21:00:00
118,2019-09-03,22:00,547,5.84,2019-09-03 22:00:00
119,2019-09-03,23:00,547,5.84,2019-09-03 23:00:00
120,2019-09-04,00:00,476,6.66,2019-09-04 00:00:00
121,2019-09-04,01:00,476,6.66,2019-09-04 01:00:00
122,2019-09-04,02:00,476,6.66,2019-09-04 02:00:00
123,2019-09-04,03:00,476,6.66,2019-09-04 03:00:00
124,2019-09-04,04:00,476,6.66,2019-09-04 04:00:00
125,2019-09-04,05:00,476,6.66,2019-09-04 05:00:00
126,2019-09-04,06:00,476,6.66,2019-09-04 06:00:00
127,2019-09-04,07:00,476,6.66,2019-09-04 07:00:00
128,2019-09-04,08:00,476,6.66,2019-09-04 08:00:00
129,2019-09-04,09:00,476,6.66,2019-09-04 09:00:00
130,2019-09-04,10:00,476,6.66,2019-09-04 10:00:00
131,2019-09-04,11:00,476,6.66,2019-09-04 11:00:00
132,2019-09-04,12:00,476,6.66,2019-09-04 12:00:00
133,2019-09-04,13:00,476,6.66,2019-09-04 13:00:00
134,2019-09-04,14:00,476,6.66,2019-09-04 14:00:00
135,2019-09-04,15:00,476,6.66,2019-09-04 15:00:00
136,2019-09-04,16:00,476,6.66,2019-09-04 16:00:00
137,2019-09-04,17:00,476,6.66,2019-09-04 17:00:00
138,2019-09-04,18:00,476,6.66,2019-09-04 18:00:00
139,2019-09-04,19:00,476,6.66,2019-09-04 19:00:00
140,2019-09-04,20:00,476,6.66,2019-09-04 20:00:00
141,2019-09-04,21:00,476,6.66,2019-09-04 21:00:00
142,2019-09-04,22:00,476,6.66,2019-09-04 22:00:00
143,2019-09-04,23:00,476,6.66,2019-09-04 23:00:00
144,2019-09-05,00:00,449,10.58,2019-09-05 00:00:00
145,2019-09-05,01:00,449,10.58,2019-09-05 01:00:00
146,2019-09-05,02:00,449,10.58,2019-09-05 02:00:00
147,2019-09-05,03:00,449,10.58,2019-09-05 03:00:00
148,2019-09-05,04:00,449,10.58,2019-09-05 04:00:00
149,2019-09-05,05:00,449,10.58,2019-09-05 05:00:00
150,2019-09-05,06:00,449,10.58,2019-09-05 06:00:00
151,2019-09-05,07:00,449,10.58,2019-09-05 07:00:00
152,2019-09-05,08:00,449,10.58,2019-09-05 08:00:00
153,2019-09-05,09:00,449,10.58,2019-09-05 09:00:00
154,2019-09-05,10:00,449,10.58,2019-09-05 10:00:00
155,2019-09-05,11:00,449,10.58,2019-09-05 11:00:00
156,2019-09-05,12:00,449,10.58,2019-09-05 12:00:00
157,2019-09-05,13:00,449,10.58,2019-09-05 13:00:00
158,2019-09-05,14:00,449,10.58,2019-09-05 14:00:00
159,2019-09-05,15:00,449,10.58,2019-09-05 15:00:00
160,2019-09-05,16:00,449,10.58,2019-09-05 16:00:00
161,2019-09-05,17:00,449,10.58,2019-09-05 17:00:00
162,2019-09-05,18:00,449,10.58,2019-09-05 18:00:00
163,2019-09-05,19:00,449,10.58,2019-09-05 19:00:00
164,2019-09-05,20:00,449,10.58,2019-09-05 20:00:00
165,2019-09-05,21:00,449,10.58,2019-09-05 21:00:00
166,2019-09-05,22:00,449,10.58,2019-09-05 22:00:00
167,2019-09-05,23:00,449,10.58,2019-09-05 23:00:00
168,2019-09-06,00:00,451,8.96,2019-09-06 00:00:00
169,2019-09-06,01:00,451,8.96,2019-09-06 01:00:00
170,2019-09-06,02:00,451,8.96,2019-09-06 02:00:00
171,2019-09-06,03:00,451,8.96,2019-09-06 03:00:00
172,2019-09-06,04:00,451,8.96,2019-09-06 04:00:00
173,2019-09-06,05:00,451,8.96,2019-09-06 05:00:00
174,2019-09-06,06:00,451,8.96,2019-09-06 06:00:00
175,2019-09-06,07:00,451,8.96,2019-09-06 07:00:00
176,2019-09-06,08:00,451,8.96,2019-09-06 08:00:00
177,2019-09-06,09:00,451,8.96,2019-09-06 09:00:00
178,2019-09-06,10:00,451,8.96,2019-09-06 10:00:00
179,2019-09-06,11:00,451,8.96,2019-09-06 11:00:00
180,2019-09-06,12:00,451,8.96,2019-09-06 12:00:00
181,2019-09-06,13:00,451,8.96,2019-09-06 13:00:00
182,2019-09-06,14:00,451,8.96,2019-09-06 14:00:00
183,2019-09-06,15:00,451,8.96,2019-09-06 15:00:00
184,2019-09-06,16:00,451,8.96,2019-09-06 16:00:00
185,2019-09-06,17:00,451,8.96,2019-09-06 17:00:00
186,2019-09-06,18:00,451,8.96,2019-09-06 18:00:00
187,2019-09-06,19:00,451,8.96,2019-09-06 19:00:00
188,2019-09-06,20:00,451,8.96,2019-09-06 20:00:00
189,2019-09-06,21:00,451,8.96,2019-09-06 21:00:00
190,2019-09-06,22:00,451,8.96,2019-09-06 22:00:00
191,2019-09-06,23:00,451,8.96,2019-09-06 23:00:00
192,2019-09-07,00:00,467,6.86,2019-09-07 00:00:00
193,2019-09-07,01:00,467,6.86,2019-09-07 01:00:00
194,2019-09-07,02:00,467,6.86,2019-09-07 02:00:00
195,2019-09-07,03:00,467,6.86,2019-09-07 03:00:00
196,2019-09-07,04:00,467,6.86,2019-09-07 04:00:00
197,2019-09-07,05:00,467,6.86,2019-09-07 05:00:00
198,2019-09-07,06:00,467,6.86,2019-09-07 06:00:00
199,2019-09-07,07:00,467,6.86,2019-09-07 07:00:00
200,2019-09-07,08:00,467,6.86,2019-09-07 08:00:00
201,2019-09-07,09:00,467,6.86,2019-09-07 09:00:00
202,2019-09-07,10:00,467,6.86,2019-09-07 10:00:00
203,2019-09-07,11:00,467,6.86,2019-09-07 11:00:00
204,2019-09-07,12:00,467,6.86,2019-09-07 12:00:00
205,2019-09-07,13:00,467,6.86,2019-09-07 13:00:00
206,2019-09-07,14:00,467,6.86,2019-09-07 14:00:00
207,2019-09-07,15:00,467,6.86,2019-09-07 15:00:00
208,2019-09-07,16:00,467,6.86,2019-09-07 16:00:00
209,2019-09-07,17:00,467,6.86,2019-09-07 17:00:00
210,2019-09-07,18:00,467,6.86,2019-09-07 18:00:00
211,2019-09-07,19:00,467,6.86,2019-09-07 19:00:00
212,2019-09-07,20:00,467,6.86,2019-09-07 20:00:00
213,2019-09-07,21:00,467,6.86,2019-09-07 21:00:00
214,2019-09-07,22:00,467,6.86,2019-09-07 22:00:00
215,2019-09-07,23:00,467,6.86,2019-09-07 23:00:00
216,2019-09-08,00:00,491,7.96,2019-09-08 00:00:00
217,2019-09-08,01:00,491,7.96,2019-09-08 01:00:00
218,2019-09-08,02:00,491,7.96,2019-09-08 02:00:00
219,2019-09-08,03:00,491,7.96,2019-09-08 03:00:00
220,2019-09-08,04:00,491,7.96,2019-09-08 04:00:00
221,2019-09-08,05:00,491,7.96,2019-09-08 05:00:00
222,2019-09-08,06:00,491,7.96,2019-09-08 06:00:00
223,2019-09-08,07:00,491,7.96,2019-09-08 07:00:00
224,2019-09-08,08:00,491,7.96,2019-09-08 08:00:00
225,2019-09-08,09:00,491,7.96,2019-09-08 09:00:00
226,2019-09-08,10:00,491,7.96,2019-09-08 10:00:00
227,2019-09-08,11:00,491,7.96,2019-09-08 11:00:00
228,2019-09-08,12:00,491,7.96,2019-09-08 12:00:00
229,2019-09-08,13:00,491,7.96,2019-09-08 13:00:00
230,2019-09-08,14:00,491,7.96,2019-09-08 14:00:00
231,2019-09-08,15:00,491,7.96,2019-09-08 15:00:00
232,2019-09-08,16:00,491,7.96,2019-09-08 16:00:00
233,2019-09-08,17:00,491,7.96,2019-09-08 17:00:00
234,2019-09-08,18:00,491,7.96,2019-09-08 18:00:00
235,2019-09-08,19:00,491,7.96,2019-09-08 19:00:00
236,2019-09-08,20:00,491,7.96,2019-09-08 20:00:00
237,2019-09-08,21:00,491,7.96,2019-09-08 21:00:00
238,2019-09-08,22:00,491,7.96,2019-09-08 22:00:00
239,2019-09-08,23:00,491,7.96,2019-09-08 23:00:00
240,2019-09-09,00:00,475,9.24,2019-09-09 00:00:00
241,2019-09-09,01:00,475,9.24,2019-09-09 01:00:00
242,2019-09-09,02:00,475,9.24,2019-09-09 02:00:00
243,2019-09-09,03:00,475,9.24,2019-09-09 03:00:00
244,2019-09-09,04:00,475,9.24,2019-09-09 04:00:00
245,2019-09-09,05:00,475,9.24,2019-09-09 05:00:00
246,2019-09-09,06:00,475,9.24,2019-09-09 06:00:00
247,2019-09-09,07:00,475,9.24,2019-09-09 07:00:00
248,2019-09-09,08:00,475,9.24,2019-09-09 08:00:00
249,2019-09-09,09:00,475,9.24,2019-09-09 09:00:00
250,2019-09-09,10:00,475,9.24,2019-09-09 10:00:00
251,2019-09-09,11:00,475,9.24,2019-09-09 11:00:00
252,2019-09-09,12:00,475,9.24,2019-09-09 12:00:00
253,2019-09-09,13:00,475,9.24,2019-09-09 13:00:00
254,2019-09-09,14:00,475,9.24,2019-09-09 14:00:00
255,2019-09-09,15:00,475,9.24,2019-09-09 15:00:00
256,2019-09-09,16:00,475,9.24,2019-09-09 16:00:00
257,2019-09-09,17:00,475,9.24,2019-09-09 17:00:00
258,2019-09-09,18:00,475,9.24,2019-09-09 18:00:00
259,2019-09-09,19:00,475,9.24,2019-09-09 19:00:00
260,2019-09-09,20:00,475,9.24,2019-09-09 20:00:00
261,2019-09-09,21:00,475,9.24,2019-09-09 21:00:00
262,2019-09-09,22:00,475,9.24,2019-09-09 22:00:00
263,2019-09-09,23:00,475,9.24,2019-09-09 23:00:00
264,2019-09-10,00:00,526,11.04,2019-09-10 00:00:00
265,2019-09-10,01:00,526,11.04,2019-09-10 01:00:00
266,2019-09-10,02:00,526,11.04,2019-09-10 02:00:00
267,2019-09-10,03:00,526,11.04,2019-09-10 03:00:00
268,2019-09-10,04:00,526,11.04,2019-09-10 04:00:00
269,2019-09-10,05:00,526,11.04,2019-09-10 05:00:00
270,2019-09-10,06:00,526,11.04,2019-09-10 06:00:00
271,2019-09-10,07:00,526,11.04,2019-09-10 07:00:00
272,2019-09-10,08:00,526,11.04,2019-09-10 08:00:00
273,2019-09-10,09:00,526,11.04,2019-09-10 09:00:00
274,2019-09-10,10:00,526,11.04,2019-09-10 10:00:00
275,2019-09-10,11:00,526,11.04,2019-09-10 11:00:00
276,2019-09-10,12:00,526,11.04,2019-09-10 12:00:00
277,2019-09-10,13:00,526,11.04,2019-09-10 13:00:00
278,2019-09-10,14:00,526,11.04,2019-09-10 14:00:00
279,2019-09-10,15:00,526,11.04,2019-09-10 15:00:00
280,2019-09-10,16:00,526,11.04,2019-09-10 16:00:00
281,2019-09-10,17:00,526,11.04,2019-09-10 17:00:00
282,2019-09-10,18:00,526,11.04,2019-09-10 18:00:00
283,2019-09-10,19:00,526,11.04,2019-09-10 19:00:00
284,2019-09-10,20:00,526,11.04,2019-09-10 20:00:00
285,2019-09-10,21:00,526,11.04,2019-09-10 21:00:00
286,2019-09-10,22:00,526,11.04,2019-09-10 22:00:00
287,2019-09-10,23:00,526,11.04,2019-09-10 23:00:00
288,2019-09-11,00:00,405,7.58,2019-09-11 00:00:00
289,2019-09-11,01:00,405,7.58,2019-09-11 01:00:00
290,2019-09-11,02:00,405,7.58,2019-09-11 02:00:00
291,2019-09-11,03:00,405,7.58,2019-09-11 03:00:00
292,2019-09-11,04:00,405,7.58,2019-09-11 04:00:00
293,2019-09-11,05:00,405,7.58,2019-09-11 05:00:00
294,2019-09-11,06:00,405,7.58,2019-09-11 06:00:00
295,2019-09-11,07:00,405,7.58,2019-09-11 07:00:00
296,2019-09-11,08:00,405,7.58,2019-09-11 08:00:00
297,2019-09-11,09:00,405,7.58,2019-09-11 09:00:00
298,2019-09-11,10:00,405,7.58,2019-09-11 10:00:00
299,2019-09-11,11:00,405,7.58,2019-09-11 11:00:00
300,2019-09-11,12:00,405,7.58,2019-09-11 12:00:00
301,2019-09-11,13:00,405,7.58,2019-09-11 13:00:00
302,2019-09-11,14:00,405,7.58,2019-09-11 14:00:00
303,2019-09-11,15:00,405,7.58,2019-09-11 15:00:00
304,2019-09-11,16:00,405,7.58,2019-09-11 16:00:00
305,2019-09-11,17:00,405,7.58,2019-09-11 17:00:00
306,2019-09-11,18:00,405,7.58,2019-09-11 18:00:00
307,2019-09-11,19:00,405,7.58,2019-09-11 19:00:00
308,2019-09-11,20:00,405,7.58,2019-09-11 20:00:00
309,2019-09-11,21:00,405,7.58,2019-09-11 21:00:00
310,2019-09-11,22:00,405,7.58,2019-09-11 22:00:00
311,2019-09-11,23:00,405,7.58,2019-09-11 23:00:00
312,2019-09-12,00:00,430,10.64,2019-09-12 00:00:00
313,2019-09-12,01:00,430,10.64,2019-09-12 01:00:00
314,2019-09-12,02:00,430,10.64,2019-09-12 02:00:00
315,2019-09-12,03:00,430,10.64,2019-09-12 03:00:00
316,2019-09-12,04:00,430,10.64,2019-09-12 04:00:00
317,2019-09-12,05:00,430,10.64,2019-09-12 05:00:00
318,2019-09-12,06:00,430,10.64,2019-09-12 06:00:00
319,2019-09-12,07:00,430,10.64,2019-09-12 07:00:00
320,2019-09-12,08:00,430,10.64,2019-09-12 08:00:00
321,2019-09-12,09:00,430,10.64,2019-09-12 09:00:00
322,2019-09-12,10:00,430,10.64,2019-09-12 10:00:00
323,2019-09-12,11:00,430,10.64,2019-09-12 11:00:00
324,2019-09-12,12:00,430,10.64,2019-09-12 12:00:00
325,2019-09-12,13:00,430,10.64,2019-09-12 13:00:00
326,2019-09-12,14:00,430,10.64,2019-09-12 14:00:00
327,2019-09-12,15:00,430,10.64,2019-09-12 15:00:00
328,2019-09-12,16:00,430,10.64,2019-09-12 16:00:00
329,2019-09-12,17:00,430,10.64,2019-09-12 17:00:00
330,2019-09-12,18:00,430,10.64,2019-09-12 18:00:00
331,2019-09-12,19:00,430,10.64,2019-09-12 19:00:00
332,2019-09-12,20:00,430,10.64,2019-09-12 20:00:00
333,2019-09-12,21:00,430,10.64,2019-09-12 21:00:00
334,2019-09-12,22:00,430,10.64,2019-09-12 22:00:00
335,2019-09-12,23:00,430,10.64,2019-09-12 23:00:00
336,2019-09-13,00:00,419,8.88,2019-09-13 00:00:00
337,2019-09-13,01:00,419,8.88,2019-09-13 01:00:00
338,2019-09-13,02:00,419,8.88,2019-09-13 02:00:00
339,2019-09-13,03:00,419,8.88,2019-09-13 03:00:00
340,2019-09-13,04:00,419,8.88,2019-09-13 04:00:00
341,2019-09-13,05:00,419,8.88,2019-09-13 05:00:00
342,2019-09-13,06:00,419,8.88,2019-09-13 06:00:00
343,2019-09-13,07:00,419,8.88,2019-09-13 07:00:00
344,2019-09-13,08:00,419,8.88,2019-09-13 08:00:00
345,2019-09-13,09:00,419,8.88,2019-09-13 09:00:00
346,2019-09-13,10:00,419,8.88,2019-09-13 10:00:00
347,2019-09-13,11:00,419,8.88,2019-09-13 11:00:00
348,2019-09-13,12:00,419,8.88,2019-09-13 12:00:00
349,2019-09-13,13:00,419,8.88,2019-09-13 13:00:00
350,2019-09-13,14:00,419,8.88,2019-09-13 14:00:00
351,2019-09-13,15:00,419,8.88,2019-09-13 15:00:00
352,2019-09-13,16:00,419,8.88,2019-09-13 16:00:00
353,2019-09-13,17:00,419,8.88,2019-09-13 17:00:00
354,2019-09-13,18:00,419,8.88,2019-09-13 18:00:00
355,2019-09-13,19:00,419,8.88,2019-09-13 19:00:00
356,2019-09-13,20:00,419,8.88,2019-09-13 20:00:00
357,2019-09-13,21:00,419,8.88,2019-09-13 21:00:00
358,2019-09-13,22:00,419,8.88,2019-09-13 22:00:00
359,2019-09-13,23:00,419,8.88,2019-09-13 23:00:00
360,2019-09-14,00:00,377,10.44,2019-09-14 00:00:00
361,2019-09-14,01:00,377,10.44,2019-09-14 01:00:00
362,2019-09-14,02:00,377,10.44,2019-09-14 02:00:00
363,2019-09-14,03:00,377,10.44,2019-09-14 03:00:00
364,2019-09-14,04:00,377,10.44,2019-09-14 04:00:00
365,2019-09-14,05:00,377,10.44,2019-09-14 05:00:00
366,2019-09-14,06:00,377,10.44,2019-09-14 06:00:00
367,2019-09-14,07:00,377,10.44,2019-09-14 07:00:00
368,2019-09-14,08:00,377,10.44,2019-09-14 08:00:00
369,2019-09-14,09:00,377,10.44,2019-09-14 09:00:00
370,2019-09-14,10:00,377,10.44,2019-09-14 10:00:00
371,2019-09-14,11:00,377,10.44,2019-09-14 11:00:00
372,2019-09-14,12:00,377,10.44,2019-09-14 12:00:00
373,2019-09-14,13:00,377,10.44,2019-09-14 13:00:00
374,2019-09-14,14:00,377,10.44,2019-09-14 14:00:00
375,2019-09-14,15:00,377,10.44,2019-09-14 15:00:00
376,2019-09-14,16:00,377,10.44,2019-09-14 16:00:00
377,2019-09-14,17:00,377,10.44,2019-09-14 17:00:00
378,2019-09-14,18:00,377,10.44,2019-09-14 18:00:00
379,2019-09-14,19:00,377,10.44,2019-09-14 19:00:00
380,2019-09-14,20:00,377,10.44,2019-09-14 20:00:00
381,2019-09-14,21:00,377,10.44,2019-09-14 21:00:00
382,2019-09-14,22:00,377,10.44,2019-09-14 22:00:00
383,2019-09-14,23:00,377,10.44,2019-09-14 23:00:00
384,2019-09-15,00:00,440,14.34,2019-09-15 00:00:00
385,2019-09-15,01:00,440,14.34,2019-09-15 01:00:00
386,2019-09-15,02:00,440,14.34,2019-09-15 02:00:00
387,2019-09-15,03:00,440,14.34,2019-09-15 03:00:00
388,2019-09-15,04:00,440,14.34,2019-09-15 04:00:00
389,2019-09-15,05:00,440,14.34,2019-09-15 05:00:00
390,2019-09-15,06:00,440,14.34,2019-09-15 06:00:00
391,2019-09-15,07:00,440,14.34,2019-09-15 07:00:00
392,2019-09-15,08:00,440,14.34,2019-09-15 08:00:00
393,2019-09-15,09:00,440,14.34,2019-09-15 09:00:00
394,2019-09-15,10:00,440,14.34,2019-09-15 10:00:00
395,2019-09-15,11:00,440,14.34,2019-09-15 11:00:00
396,2019-09-15,12:00,440,14.34,2019-09-15 12:00:00
397,2019-09-15,13:00,440,14.34,2019-09-15 13:00:00
398,2019-09-15,14:00,440,14.34,2019-09-15 14:00:00
399,2019-09-15,15:00,440,14.34,2019-09-15 15:00:00
400,2019-09-15,16:00,440,14.34,2019-09-15 16:00:00
401,2019-09-15,17:00,440,14.34,2019-09-15 17:00:00
402,2019-09-15,18:00,440,14.34,2019-09-15 18:00:00
403,2019-09-15,19:00,440,14.34,2019-09-15 19:00:00
404,2019-09-15,20:00,440,14.34,2019-09-15 20:00:00
405,2019-09-15,21:00,440,14.34,2019-09-15 21:00:00
406,2019-09-15,22:00,440,14.34,2019-09-15 22:00:00
407,2019-09-15,23:00,440,14.34,2019-09-15 23:00:00
408,2019-09-16,00:00,397,10.48,2019-09-16 00:00:00
409,2019-09-16,01:00,397,10.48,2019-09-16 01:00:00
410,2019-09-16,02:00,397,10.48,2019-09-16 02:00:00
411,2019-09-16,03:00,397,10.48,2019-09-16 03:00:00
412,2019-09-16,04:00,397,10.48,2019-09-16 04:00:00
413,2019-09-16,05:00,397,10.48,2019-09-16 05:00:00
414,2019-09-16,06:00,397,10.48,2019-09-16 06:00:00
415,2019-09-16,07:00,397,10.48,2019-09-16 07:00:00
416,2019-09-16,08:00,397,10.48,2019-09-16 08:00:00
417,2019-09-16,09:00,397,10.48,2019-09-16 09:00:00
418,2019-09-16,10:00,397,10.48,2019-09-16 10:00:00
419,2019-09-16,11:00,397,10.48,2019-09-16 11:00:00
420,2019-09-16,12:00,397,10.48,2019-09-16 12:00:00
421,2019-09-16,13:00,397,10.48,2019-09-16 13:00:00
422,2019-09-16,14:00,397,10.48,2019-09-16 14:00:00
423,2019-09-16,15:00,397,10.48,2019-09-16 15:00:00
424,2019-09-16,16:00,397,10.48,2019-09-16 16:00:00
425,2019-09-16,17:00,397,10.48,2019-09-16 17:00:00
426,2019-09-16,18:00,397,10.48,2019-09-16 18:00:00
427,2019-09-16,19:00,397,10.48,2019-09-16 19:00:00
428,2019-09-16,20:00,397,10.48,2019-09-16 20:00:00
429,2019-09-16,21:00,397,10.48,2019-09-16 21:00:00
430,2019-09-16,22:00,397,10.48,2019-09-16 22:00:00
431,2019-09-16,23:00,397,10.48,2019-09-16 23:00:00
432,2019-09-17,00:00,399,11.06,2019-09-17 00:00:00
433,2019-09-17,01:00,399,11.06,2019-09-17 01:00:00
434,2019-09-17,02:00,399,11.06,2019-09-17 02:00:00
435,2019-09-17,03:00,399,11.06,2019-09-17 03:00:00
